Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name,Title
Smiley Smokes,7813 Beulah Church Rd Unit 107,,Spring Mill,KY,40228,US,https://smileysmokesky.com/,5022907662,smileysmokes7813@gmail.com,2021-08-12,8/12/2021,Yes,S,CBD,,,
Smoke Signal,5520 Fern Valley Rd,,Spring Mill,KY,40228,US,https://smokesignalky.com/,5023651124,smokesignal5520@gmail.com,2021-08-12,,Yes,S,CBD,Yes,,
Behind Closed Doors,17 N Troy Ave,,Stanford,KY,40484,US,,,little_blueeyes82@yahoo.com,2018-12-17,7/22/2019,Yes,H,CBD,Yes,,
Vivid Vapor Shop,436 N Main St,,Stanton,KY,40380,US,,6066125226,,2019-09-28,,,V,,,,
Club Vape - Taylor Mill,5066 Old Taylor Mill Rd,,Taylor Mill,KY,41015,US,http://www.clubvapeshop.com/,8595258273,clubvapeshop@gmail.com,2018-06-25,7/5/2019,,V,,,,
Cox's Smoker's Outlet,117 Settlers Center Rd,,Taylorsville,KY,40071,US,https://coxslouisville.com/,5024772168,,2018-10-31,,Yes,S,CBD,,,
Capital Vape,91 Crossfield Dr,,Versailles,KY,40383,US,https://mrsalt-e.com/,8592144590,brian@chrystaldistribution.com,2019-07-31,7/31/2019,,V,,,,
Smokin D's Vapor & CBD Shop,161 Yellow Jacket Dr Ste 7,,Versailles,KY,40383,US,,8592144290,smokindsvapor@icloud.com,2020-03-21,3/21/2020,Yes,V,CBD,,,
Stop & Go Discount Tobacco,437 Lexington Rd,,Versailles,KY,40383,US,http://stop-go-discount-tobacco-tobacco-shop.business.site/,8598730458,stopandgotobacco@yahoo.com,2019-11-27,,Yes,S,CBD,,,
Warfield Tobacco,249 Riverfront Rd,,Warfield,KY,41267,US,,6063950103,,2020-07-25,,Yes,T,CBD,,,
Tasty Vapes Vape Shop,35 Wheeler St,,West Liberty,KY,41472,US,,6062020462,,2018-08-06,9/29/2019,Yes,V,CBD,,,
Vapor Drive,102 Whitesburg Plaza Rd,,Whitesburg,KY,41858,US,,6065365060,,2019-10-13,,Yes,V,CBD,,,
Smoky's Pipe Dreams,425 US-27,,Whitley City,KY,42653,US,,6008753002,swgcorp@yahoo.com,2019-01-06,,Yes,H,CBD,Yes,,
Vapor Max,125 Walmart Way Ste 4,,Williamsburg,KY,40769,US,,6065498273,,2015-01-19,12/25/2018,Yes,V,CBD,,,
Bluegrass Discount Tobacco,1218 N Main St Ste C,,Williamstown,KY,41097,US,https://www.bluegrasstobacco.com/,8598240969,customerservice@bluegrasstobacco.com,2022-02-03,2/3/2022,Yes,T,CBD,,,
Kentucky Botanical Co.,137 N Main St,,Williamstown,KY,41097,US,http://www.kybotanicalco.com,8598239223,sales@kybotanicalco.com,2019-12-04,,Yes,C,CBD,,,
Astro Vape,740 Bypass Rd Ste 7,,Winchester,KY,40391,US,http://www.astrovapeky.com/,8596445021,,2014-09-19,3/12/2019,Yes,V,CBD,,,
Discount Tobacco,124 Shoppers Village Dr,,Winchester,KY,40391,US,,8597370704,,2019-09-17,,,T,,,,
Magic Vapor Shop,1926 Bypass Rd,,Winchester,KY,40391,US,https://www.magicvaporshop.com/,8593854054,contact.us@magicvaporshop.com,2018-08-06,12/29/2019,Yes,V,CBD,,,
North Main Discount Tobacco,409 N Main St,,Winchester,KY,40391,US,,8597456925,,2020-01-29,,,T,,,,
